sample,peak,sample number
1495,0,7129
1495,0,7130
1496,0,7131
1500,0,7132
1505,0,7133
1510,0,7134
1515,0,7135
1518,0,7136
1521,0,7137
1521,0,7138
1521,0,7139
1519,0,7140
1518,0,7141
1517,0,7142
1517,0,7143
1518,0,7144
1520,0,7145
1523,0,7146
1527,0,7147
1531,0,7148
1534,0,7149
1536,0,7150
1538,0,7151
1538,0,7152
1539,0,7153
1539,0,7154
1538,0,7155
1538,0,7156
1537,0,7157
1536,0,7158
1535,0,7159
1535,0,7160
1535,0,7161
1536,0,7162
1538,0,7163
1540,0,7164
1542,0,7165
1543,0,7166
1543,0,7167
1543,0,7168
1542,0,7169
1542,0,7170
1542,0,7171
1542,0,7172
1542,0,7173
1543,0,7174
1544,0,7175
1545,0,7176
1546,0,7177
1547,0,7178
1549,0,7179
1551,0,7180
1553,0,7181
1554,0,7182
1555,0,7183
1556,0,7184
1556,0,7185
1555,0,7186
1555,0,7187
1554,0,7188
1554,0,7189
1555,0,7190
1556,0,7191
1557,0,7192
1559,0,7193
1561,0,7194
1562,0,7195
1563,0,7196
1563,0,7197
1562,0,7198
1560,0,7199
1558,0,7200
1556,0,7201
1555,0,7202
1554,0,7203
1554,0,7204
1555,0,7205
1556,0,7206
1556,0,7207
1557,0,7208
1557,0,7209
1557,0,7210
1558,0,7211
1559,0,7212
1560,0,7213
1562,0,7214
1564,0,7215
1566,0,7216
1567,0,7217
1568,0,7218
1569,0,7219
1569,0,7220
1569,0,7221
1570,0,7222
1570,0,7223
1571,0,7224
1572,0,7225
1573,0,7226
1574,0,7227
1574,0,7228
1576,0,7229
1577,0,7230
1578,0,7231
1579,0,7232
1580,0,7233
1580,0,7234
1579,0,7235
1579,0,7236
1578,0,7237
1577,0,7238
1576,0,7239
1575,0,7240
1574,0,7241
1573,0,7242
1572,0,7243
1572,0,7244
1573,0,7245
1574,0,7246
1576,0,7247
1577,0,7248
1579,0,7249
1580,0,7250
1582,0,7251
1583,0,7252
1584,0,7253
1586,0,7254
1587,0,7255
1588,0,7256
1588,0,7257
1587,0,7258
1586,0,7259
1584,0,7260
1583,0,7261
1582,0,7262
1583,0,7263
1584,0,7264
1587,0,7265
1590,0,7266
1593,0,7267
1596,0,7268
1598,0,7269
1599,0,7270
1600,0,7271
1600,0,7272
1599,0,7273
1598,0,7274
1597,0,7275
1595,0,7276
1594,0,7277
1593,0,7278
1592,0,7279
1593,0,7280
1595,0,7281
1597,0,7282
1600,0,7283
1604,0,7284
1607,0,7285
1610,0,7286
1612,0,7287
1614,0,7288
1616,0,7289
1619,0,7290
1622,0,7291
1625,0,7292
1630,0,7293
1634,0,7294
1638,0,7295
1640,0,7296
1641,0,7297
1640,0,7298
1637,0,7299
1633,0,7300
1630,0,7301
1627,0,7302
1626,0,7303
1628,0,7304
1631,0,7305
1636,0,7306
1641,0,7307
1645,0,7308
1648,0,7309
1650,0,7310
1652,0,7311
1655,0,7312
1658,0,7313
1662,0,7314
1666,0,7315
1670,0,7316
1673,0,7317
1674,0,7318
1673,0,7319
1670,0,7320
1665,0,7321
1660,0,7322
1656,0,7323
1652,0,7324
1649,0,7325
1647,0,7326
1645,0,7327
1641,0,7328
1636,0,7329
1628,0,7330
1619,0,7331
1609,0,7332
1598,0,7333
1589,0,7334
1582,0,7335
1578,0,7336
1576,0,7337
1578,0,7338
1581,0,7339
1585,0,7340
1589,0,7341
1592,0,7342
1595,0,7343
1596,0,7344
1596,0,7345
1596,0,7346
1595,0,7347
1594,0,7348
1593,0,7349
1593,0,7350
1592,0,7351
1592,0,7352
1592,0,7353
1591,0,7354
1590,0,7355
1589,0,7356
1587,0,7357
1585,0,7358
1583,0,7359
1582,0,7360
1581,0,7361
1581,0,7362
1581,0,7363
1581,0,7364
1578,0,7365
1573,0,7366
1566,0,7367
1558,0,7368
1551,0,7369
1549,0,7370
1557,0,7371
1580,0,7372
1622,0,7373
1687,0,7374
1774,0,7375
1878,0,7376
1994,0,7377
2109,0,7378
2213,0,7379
2294,0,7380
2342,0,7381
2351,0,7382
2319,0,7383
2247,0,7384
2140,0,7385
2002,0,7386
1841,0,7387
1666,0,7388
1487,0,7389
1313,0,7390
1155,0,7391
1025,0,7392
930,0,7393
875,0,7394
863,0,7395
887,0,7396
939,0,7397
1009,0,7398
1083,0,7399
1153,0,7400
1211,0,7401
1256,0,7402
1288,0,7403
1311,0,7404
1330,0,7405
1349,0,7406
1371,0,7407
1399,0,7408
1432,0,7409
1471,0,7410
1513,0,7411
1557,0,7412
1601,0,7413
1641,0,7414
1676,0,7415
1702,0,7416
1719,0,7417
1726,0,7418
1725,0,7419
1718,0,7420
1708,0,7421
1697,0,7422
1688,0,7423
1681,0,7424
1678,0,7425
1678,0,7426
1681,0,7427
1686,0,7428
1692,0,7429
1698,0,7430
1705,0,7431
1710,0,7432
1715,0,7433
1717,0,7434
1718,0,7435
1717,0,7436
1716,0,7437
1714,0,7438
1712,0,7439
1710,0,7440
1709,0,7441
1709,0,7442
1709,0,7443
1709,0,7444
1710,0,7445
1711,0,7446
1712,0,7447
1713,0,7448
1714,0,7449
1715,0,7450
1715,0,7451
1714,0,7452
1713,0,7453
1712,0,7454
1712,0,7455
1712,0,7456
1713,0,7457
1714,0,7458
1717,0,7459
1720,0,7460
1723,0,7461
1726,0,7462
1727,0,7463
1728,0,7464
1727,0,7465
1725,0,7466
1723,0,7467
1721,0,7468
1720,0,7469
1722,0,7470
1725,0,7471
1729,0,7472
1734,0,7473
1738,0,7474
1741,0,7475
1743,0,7476
1744,0,7477
1743,0,7478
1743,0,7479
1742,0,7480
1742,0,7481
1744,0,7482
1746,0,7483
1750,0,7484
1755,0,7485
1760,0,7486
1765,0,7487
1770,0,7488
1775,0,7489
1779,0,7490
1782,0,7491
1785,0,7492
1787,0,7493
1788,0,7494
1788,0,7495
1788,0,7496
1787,0,7497
1786,0,7498
1784,0,7499
1783,0,7500
1782,0,7501
1783,0,7502
1784,0,7503
1785,0,7504
1787,0,7505
1789,0,7506
1790,0,7507
1789,0,7508
1787,0,7509
1783,0,7510
1779,0,7511
1774,0,7512
1770,0,7513
1766,0,7514
1762,0,7515
1758,0,7516
1754,0,7517
1749,0,7518
1744,0,7519
1738,0,7520
1731,0,7521
1723,0,7522
1714,0,7523
1704,0,7524
1694,0,7525
1683,0,7526
1673,0,7527
1662,0,7528
1653,0,7529
1643,0,7530
1634,0,7531
1625,0,7532
1615,0,7533
1605,0,7534
1594,0,7535
1583,0,7536
1572,0,7537
1561,0,7538
1550,0,7539
1541,0,7540
1532,0,7541
1525,0,7542
1519,0,7543
1513,0,7544
1508,0,7545
1503,0,7546
1499,0,7547
1495,0,7548
1491,0,7549
1487,0,7550
1484,0,7551
1482,0,7552
1482,0,7553
1482,0,7554
1484,0,7555
1486,0,7556
1489,0,7557
1491,0,7558
1493,0,7559
1494,0,7560
1495,0,7561
1496,0,7562
1498,0,7563
1500,0,7564
1503,0,7565
1505,0,7566
1508,0,7567
1510,0,7568
1512,0,7569
1513,0,7570
1513,0,7571
1513,0,7572
1513,0,7573
1514,0,7574
1516,0,7575
1519,0,7576
1523,0,7577
1527,0,7578
1531,0,7579
1534,0,7580
1536,0,7581
1537,0,7582
1537,0,7583
1536,0,7584
1534,0,7585
1533,0,7586
1533,0,7587
1533,0,7588
1534,0,7589
1536,0,7590
1537,0,7591
1538,0,7592
1539,0,7593
1540,0,7594
1541,0,7595
1542,0,7596
1543,0,7597
1545,0,7598
1547,0,7599
1549,0,7600
1551,0,7601
1553,0,7602
1554,0,7603
1555,0,7604
1557,0,7605
1559,0,7606
1561,0,7607
1563,0,7608
1565,0,7609
1567,0,7610
1568,0,7611
1568,0,7612
1568,0,7613
1567,0,7614
1565,0,7615
1563,0,7616
1560,0,7617
1558,0,7618
1556,0,7619
1556,0,7620
1556,0,7621
1557,0,7622
1557,0,7623
1558,0,7624
1558,0,7625
1556,0,7626
1554,0,7627
1552,0,7628
1550,0,7629
1548,0,7630
1547,0,7631
1546,0,7632
1546,0,7633
1547,0,7634
1548,0,7635
1550,0,7636
1552,0,7637
1556,0,7638
1559,0,7639
1563,0,7640
1567,0,7641
1570,0,7642
1572,0,7643
1573,0,7644
1573,0,7645
1572,0,7646
1571,0,7647
1568,0,7648
1566,0,7649
1565,0,7650
1564,0,7651
1564,0,7652
1565,0,7653
1568,0,7654
1571,0,7655
1574,0,7656
1577,0,7657
1579,0,7658
1581,0,7659
1581,0,7660
1582,0,7661
1581,0,7662
1581,0,7663
1580,0,7664
1578,0,7665
1577,0,7666
1576,0,7667
1576,0,7668
1576,0,7669
1576,0,7670
1576,0,7671
1576,0,7672
1576,0,7673
1576,0,7674
1575,0,7675
1575,0,7676
1575,0,7677
1576,0,7678
1578,0,7679
1582,0,7680
1585,0,7681
1589,0,7682
1592,0,7683
1594,0,7684
1595,0,7685
1594,0,7686
1593,0,7687
1592,0,7688
1592,0,7689
1592,0,7690
1594,0,7691
1597,0,7692
1601,0,7693
1605,0,7694
1609,0,7695
1612,0,7696
1615,0,7697
1618,0,7698
1619,0,7699
1619,0,7700
1620,0,7701
1620,0,7702
1621,0,7703
1623,0,7704
1625,0,7705
1628,0,7706
1631,0,7707
1635,0,7708
1639,0,7709
1642,0,7710
1645,0,7711
1647,0,7712
1649,0,7713
1649,0,7714
1647,0,7715
1645,0,7716
1641,0,7717
1638,0,7718
1635,0,7719
1633,0,7720
1632,0,7721
1632,0,7722
1632,0,7723
1631,0,7724
1628,0,7725
1622,0,7726
1613,0,7727
1603,0,7728
1591,0,7729
1581,0,7730
1572,0,7731
1565,0,7732
1562,0,7733
1560,0,7734
1561,0,7735
1562,0,7736
1564,0,7737
1567,0,7738
1569,0,7739
1572,0,7740
1574,0,7741
1577,0,7742
1579,0,7743
1581,0,7744
1584,0,7745
1586,0,7746
1587,0,7747
1589,0,7748
1589,0,7749
1589,0,7750
1589,0,7751
1588,0,7752
1587,0,7753
1585,0,7754
1582,0,7755
1579,0,7756
1576,0,7757
1573,0,7758
1571,0,7759
1569,0,7760
1568,0,7761
1567,0,7762
1565,0,7763
1561,0,7764
1554,0,7765
1545,0,7766
1535,0,7767
1528,0,7768
1529,0,7769
1544,0,7770
1580,0,7771
1639,0,7772
1724,0,7773
1829,0,7774
1946,0,7775
2065,0,7776
2171,0,7777
2253,0,7778
2298,0,7779
2302,0,7780
2262,0,7781
2182,0,7782
2067,0,7783
1925,0,7784
1765,0,7785
1596,0,7786
1426,0,7787
1266,0,7788
1123,0,7789
1006,0,7790
922,0,7791
875,0,7792
866,0,7793
890,0,7794
941,0,7795
1009,0,7796
1081,0,7797
1150,0,7798
1208,0,7799
1253,0,7800
1286,0,7801
1309,0,7802
1329,0,7803
1349,0,7804
1374,0,7805
1405,0,7806
1442,0,7807
1484,0,7808
1529,0,7809
1573,0,7810
1614,0,7811
1650,0,7812
1678,0,7813
1697,0,7814
1708,0,7815
1712,0,7816
1710,0,7817
1705,0,7818
1699,0,7819
1694,0,7820
1691,0,7821
1691,0,7822
1692,0,7823
1693,0,7824
1695,0,7825
1696,0,7826
1697,0,7827
1696,0,7828
1696,0,7829
1695,0,7830
1696,0,7831
1697,0,7832
1698,0,7833
1701,0,7834
1704,0,7835
1707,0,7836
1711,0,7837
1715,0,7838
1719,0,7839
1721,0,7840
1723,0,7841
1722,0,7842
1719,0,7843
1715,0,7844
1711,0,7845
1706,0,7846
1702,0,7847
1700,0,7848
1699,0,7849
1700,0,7850
1702,0,7851
1706,0,7852
1709,0,7853
1713,0,7854
1715,0,7855
1716,0,7856
1716,0,7857
1715,0,7858
1714,0,7859
1713,0,7860
1712,0,7861
1712,0,7862
1712,0,7863
1712,0,7864
1713,0,7865
1712,0,7866
1712,0,7867
1712,0,7868
1712,0,7869
1713,0,7870
1715,0,7871
1718,0,7872
1721,0,7873
1724,0,7874
1728,0,7875
1732,0,7876
1736,0,7877
1741,0,7878
1746,0,7879
1752,0,7880
1756,0,7881
1759,0,7882
1760,0,7883
1760,0,7884
1759,0,7885
1759,0,7886
1761,0,7887
1765,0,7888
1772,0,7889
1781,0,7890
1790,0,7891
1797,0,7892
1801,0,7893
1802,0,7894
1799,0,7895
1793,0,7896
1786,0,7897
1779,0,7898
1773,0,7899
1770,0,7900
1770,0,7901
1771,0,7902
1773,0,7903
1775,0,7904
1774,0,7905
1772,0,7906
1767,0,7907
1761,0,7908
1754,0,7909
1748,0,7910
1743,0,7911
1739,0,7912
1737,0,7913
1736,0,7914
1735,0,7915
1733,0,7916
1729,0,7917
1722,0,7918
1714,0,7919
1704,0,7920
1693,0,7921
1681,0,7922
1669,0,7923
1658,0,7924
1648,0,7925
1640,0,7926
1633,0,7927
1627,0,7928
1621,0,7929
1615,0,7930
1607,0,7931
1598,0,7932
1585,0,7933
1571,0,7934
1556,0,7935
1540,0,7936
1526,0,7937
1514,0,7938
1506,0,7939
1500,0,7940
1497,0,7941
1496,0,7942
1495,0,7943
1495,0,7944
1494,0,7945
1492,0,7946
1491,0,7947
1489,0,7948
1487,0,7949
1486,0,7950
1486,0,7951
1486,0,7952
1487,0,7953
1487,0,7954
1488,0,7955
1488,0,7956
1487,0,7957
1487,0,7958
1486,0,7959
1485,0,7960
1486,0,7961
1487,0,7962
1489,0,7963
1491,0,7964
1494,0,7965
1496,0,7966
1498,0,7967
1500,0,7968
1502,0,7969
1505,0,7970
1508,0,7971
1511,0,7972
1516,0,7973
1520,0,7974
1524,0,7975
1528,0,7976
1532,0,7977
1534,0,7978
1537,0,7979
1538,0,7980
1538,0,7981
1538,0,7982
1537,0,7983
1535,0,7984
1534,0,7985
1532,0,7986
1532,0,7987
1531,0,7988
1532,0,7989
1533,0,7990
1535,0,7991
1537,0,7992
1540,0,7993
1543,0,7994
1546,0,7995
1549,0,7996
1553,0,7997
1556,0,7998
1557,0,7999
1557,0,8000
1556,0,8001
1554,0,8002
1551,0,8003
1549,0,8004
1547,0,8005
1546,0,8006
1547,0,8007
1549,0,8008
1551,0,8009
1555,0,8010
1557,0,8011
1560,0,8012
1561,0,8013
1560,0,8014
1559,0,8015
1556,0,8016
1554,0,8017
1552,0,8018
1551,0,8019
1553,0,8020
1556,0,8021
1561,0,8022
1566,0,8023
1570,0,8024
1572,0,8025
1571,0,8026
1568,0,8027
1564,0,8028
1559,0,8029
1555,0,8030
1552,0,8031
1551,0,8032
1553,0,8033
1556,0,8034
1561,0,8035
1566,0,8036
1571,0,8037
1575,0,8038
1578,0,8039
1580,0,8040
1581,0,8041
1579,0,8042
1577,0,8043
1573,0,8044
1568,0,8045
1564,0,8046
1560,0,8047
1557,0,8048
1556,0,8049
1555,0,8050
1557,0,8051
1560,0,8052
1564,0,8053
1570,0,8054
1576,0,8055
1581,0,8056
1586,0,8057
1589,0,8058
1589,0,8059
1587,0,8060
1584,0,8061
1580,0,8062
1577,0,8063
1575,0,8064
1575,0,8065
1577,0,8066
1580,0,8067
1584,0,8068
1587,0,8069
1589,0,8070
1590,0,8071
1589,0,8072
1586,0,8073
1582,0,8074
1578,0,8075
1574,0,8076
1572,0,8077
1571,0,8078
1573,0,8079
1576,0,8080
1581,0,8081
1587,0,8082
1592,0,8083
1597,0,8084
1599,0,8085
1600,0,8086
1598,0,8087
1596,0,8088
1592,0,8089
1589,0,8090
1587,0,8091
1585,0,8092
1586,0,8093
1588,0,8094
1591,0,8095
1596,0,8096
1600,0,8097
1604,0,8098
1606,0,8099
1608,0,8100
1608,0,8101
1607,0,8102
1607,0,8103
1608,0,8104
1611,0,8105
1614,0,8106
1618,0,8107
1622,0,8108
1625,0,8109
1626,0,8110
1625,0,8111
1622,0,8112
1619,0,8113
1616,0,8114
1614,0,8115
1615,0,8116
1618,0,8117
1623,0,8118
1630,0,8119
1636,0,8120
1642,0,8121
1646,0,8122
1648,0,8123
1649,0,8124
1648,0,8125
1648,0,8126
1649,0,8127
1652,0,8128
1657,0,8129
1662,0,8130
1668,0,8131
1673,0,8132
1675,0,8133
1676,0,8134
1673,0,8135
1670,0,8136
1665,0,8137
1660,0,8138
1655,0,8139
1650,0,8140
1645,0,8141
1639,0,8142
1632,0,8143
1625,0,8144
1617,0,8145
1608,0,8146
1600,0,8147
1592,0,8148
1586,0,8149
1581,0,8150
1578,0,8151
1576,0,8152
1575,0,8153
1575,0,8154
1575,0,8155
1575,0,8156
1574,0,8157
1572,0,8158
1571,0,8159
1569,0,8160
1569,0,8161
1570,0,8162
1572,0,8163
1581,0,8164
1586,0,8165
1589,0,8166
1591,0,8167
1590,1,8168
1588,0,8169
1584,0,8170
1580,0,8171
1577,0,8172
1576,0,8173
1577,0,8174
1578,0,8175
1580,0,8176
1580,0,8177
1577,0,8178
1570,0,8179
1558,0,8180
1543,0,8181
1527,0,8182
1514,0,8183
1508,0,8184
1515,0,8185
1542,0,8186
1592,0,8187
1668,0,8188
1768,0,8189
1887,0,8190
2016,0,8191
2144,0,8192
2257,0,8193
2343,0,8194
2391,0,8195
2396,0,8196
2355,1,8197
2269,0,8198
2145,0,8199
1989,0,8200
1812,0,8201
1624,0,8202
1438,0,8203
1263,0,8204
1109,0,8205
986,0,8206
900,0,8207
854,0,8208
846,0,8209
872,0,8210
922,0,8211
988,0,8212
1057,0,8213
1123,0,8214
1179,0,8215
1224,0,8216
1259,0,8217
1289,0,8218
1318,0,8219
1351,0,8220
1390,0,8221
1435,0,8222
1484,0,8223
1536,0,8224
1586,0,8225
1630,0,8226
1665,0,8227
1690,0,8228
1704,0,8229
1709,0,8230
1705,0,8231
1697,0,8232
1688,0,8233
1679,0,8234
1673,0,8235
1670,0,8236
1670,0,8237
1673,0,8238
1677,0,8239
1681,0,8240
1684,0,8241
1685,0,8242
1687,0,8243
1688,0,8244
1690,0,8245
1692,0,8246
1696,0,8247
1699,0,8248
1703,0,8249
1705,0,8250
1706,0,8251
1705,0,8252
1702,0,8253
1699,0,8254
1696,0,8255
1693,0,8256
1690,0,8257
1689,0,8258
1689,0,8259
1690,0,8260
1693,0,8261
1696,0,8262
1699,0,8263
1702,0,8264
1705,0,8265
1706,0,8266
1706,0,8267
1704,0,8268
1702,0,8269
1699,0,8270
1697,0,8271
1695,0,8272
1694,0,8273
1695,0,8274
1697,0,8275
1701,0,8276
1705,0,8277
1710,0,8278
1715,0,8279
1719,0,8280
1721,0,8281
1721,0,8282
1719,0,8283
1717,0,8284
1715,0,8285
1714,0,8286
1716,0,8287
1720,0,8288
1726,0,8289
1732,0,8290
1739,0,8291
1745,0,8292
1748,0,8293
1750,0,8294
1749,0,8295
1748,0,8296
1746,0,8297
1745,0,8298
1746,0,8299
1748,0,8300
1753,0,8301
1758,0,8302
1764,0,8303
1770,0,8304
1775,0,8305
1777,0,8306
1778,0,8307
1778,0,8308
1777,0,8309
1776,0,8310
1776,0,8311
1777,0,8312
1779,0,8313
1782,0,8314
1785,0,8315
1788,0,8316
1790,0,8317
1791,0,8318
1790,0,8319
1787,0,8320
1782,0,8321
1777,0,8322
1770,0,8323
1765,0,8324
1760,0,8325
1756,0,8326
1754,0,8327
1754,0,8328
1754,0,8329
1754,0,8330
1752,0,8331
1747,0,8332
1740,0,8333
1730,0,8334
1717,0,8335
1704,0,8336
1691,0,8337
1679,0,8338
1669,0,8339
1661,0,8340
1653,0,8341
1647,0,8342
1640,0,8343
1633,0,8344
1625,0,8345
1615,0,8346
1604,0,8347
1593,0,8348
1581,0,8349
1569,0,8350
1559,0,8351
1550,0,8352
1544,0,8353
1538,0,8354
1534,0,8355
1531,0,8356
1528,0,8357
1525,0,8358
1522,0,8359
1518,0,8360
1514,0,8361
1511,0,8362
1508,0,8363
1505,0,8364
1504,0,8365
1504,0,8366
1504,0,8367
1506,0,8368
1507,0,8369
1508,0,8370
1508,0,8371
1507,0,8372
1505,0,8373
1502,0,8374
1499,0,8375
1497,0,8376
1497,0,8377
1499,0,8378
1503,0,8379
1509,0,8380
1516,0,8381
1522,0,8382
1526,0,8383
1528,0,8384
1528,0,8385
1527,0,8386
1524,0,8387
1522,0,8388
1520,0,8389
1520,0,8390
1521,0,8391
1522,0,8392
1525,0,8393
1527,0,8394
1529,0,8395
1530,0,8396
1531,0,8397
1532,0,8398
1534,0,8399
1536,0,8400
1538,0,8401
1540,0,8402
1541,0,8403
1542,0,8404
1542,0,8405
1541,0,8406
1539,0,8407
1538,0,8408
1538,0,8409
1539,0,8410
1543,0,8411
1547,0,8412
1552,0,8413
1557,0,8414
1561,0,8415
1562,0,8416
1561,0,8417
1558,0,8418
1554,0,8419
1549,0,8420
1546,0,8421
1543,0,8422
1542,0,8423
1542,0,8424
1544,0,8425
1546,0,8426
1548,0,8427
1549,0,8428
1550,0,8429
1551,0,8430
1550,0,8431
1550,0,8432
1549,0,8433
1549,0,8434
1550,0,8435
1552,0,8436
1555,0,8437
1558,0,8438
1561,0,8439
1563,0,8440
1565,0,8441
1565,0,8442
1565,0,8443
1565,0,8444
1565,0,8445
1566,0,8446
1567,0,8447
1569,0,8448
1570,0,8449
1572,0,8450
1574,0,8451
1576,0,8452
1577,0,8453
1577,0,8454
1577,0,8455
1576,0,8456
1575,0,8457
1573,0,8458
1571,0,8459
1570,0,8460
1569,0,8461
1568,0,8462
1569,0,8463
1569,0,8464
1570,0,8465
1571,0,8466
1572,0,8467
1572,0,8468
1573,0,8469
1574,0,8470
1575,0,8471
1576,0,8472
1577,0,8473
1577,0,8474
1577,0,8475
1576,0,8476
1575,0,8477
1574,0,8478
1573,0,8479
1574,0,8480
1575,0,8481
1577,0,8482
1579,0,8483
1583,0,8484
1587,0,8485
1591,0,8486
1595,0,8487
1598,0,8488
1600,0,8489
1601,0,8490
1600,0,8491
1597,0,8492
1595,0,8493
1591,0,8494
1589,0,8495
1587,0,8496
1586,0,8497
1586,0,8498
1586,0,8499
1587,0,8500
1588,0,8501
1589,0,8502
1589,0,8503
1590,0,8504
1592,0,8505
1593,0,8506
1595,0,8507
1597,0,8508
1599,0,8509
1600,0,8510
1601,0,8511
1600,0,8512
1599,0,8513
1596,0,8514
1593,0,8515
1589,0,8516
1585,0,8517
1583,0,8518
1582,0,8519
1582,0,8520
1583,0,8521
1586,0,8522
1589,0,8523
1592,0,8524
1596,0,8525
1599,0,8526
1603,0,8527
1606,0,8528
1608,0,8529
1609,0,8530
1609,0,8531
1607,0,8532
1604,0,8533
1601,0,8534
1599,0,8535
1599,0,8536
1601,0,8537
1606,0,8538
1614,0,8539
1623,0,8540
1632,0,8541
1639,0,8542
1645,0,8543
1648,0,8544
1648,0,8545
1647,0,8546
1645,0,8547
1642,0,8548
1640,0,8549
1638,0,8550
1637,0,8551
1637,0,8552
1637,0,8553
1637,0,8554
1637,0,8555
1639,0,8556
1641,0,8557
1645,0,8558
1651,0,8559
1657,0,8560
1664,0,8561
1670,0,8562
1674,0,8563
1675,0,8564
1673,0,8565
1669,0,8566
1662,0,8567
1655,0,8568
1649,0,8569
1645,0,8570
1643,0,8571
1643,0,8572
1644,0,8573
1644,0,8574
1643,0,8575
1638,0,8576
1630,0,8577
1619,0,8578
1607,0,8579
1594,0,8580
1581,0,8581
1571,0,8582
1565,0,8583
1562,0,8584
1564,0,8585
1569,0,8586
1576,0,8587
1583,0,8588
1591,0,8589
1596,0,8590
1599,0,8591
1600,0,8592
1598,0,8593
1594,0,8594
1590,0,8595
1582,0,8596
1581,0,8597
1580,0,8598
1581,0,8599
1582,0,8600
1584,0,8601
1586,0,8602
1588,0,8603
1589,0,8604
1590,0,8605
1590,0,8606
1589,0,8607
1587,0,8608
1583,0,8609
1576,0,8610
1565,0,8611
1550,0,8612
1533,0,8613
1515,0,8614
1500,0,8615
1493,0,8616
1501,0,8617
1530,0,8618
1584,0,8619
1667,0,8620
1776,0,8621
1906,0,8622
2047,0,8623
2185,0,8624
2308,0,8625
2402,0,8626
2456,0,8627
2463,0,8628
2421,0,8629
2333,0,8630
2204,0,8631
2042,0,8632
1857,0,8633
1662,0,8634
1466,0,8635
1281,0,8636
1117,0,8637
985,0,8638
890,0,8639
836,0,8640
822,0,8641
843,0,8642
890,0,8643
954,0,8644
1024,0,8645
1091,0,8646
