#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2ABB
#Date Time: 2024-08-13 19:46:20.655
#Sample rate: 500Hz
#Samples: 4096

Time (s),Data,DV,MISO,MOSI,SCK
-1.602,1653,1,1,0,1
-1.6,1697,1,1,0,1
-1.598,1756,1,1,0,1
-1.596,1833,1,1,0,1
-1.594,1906,1,1,0,1
-1.592,1951,1,1,0,1
-1.59,1953,1,1,0,1
-1.588,1919,1,1,0,1
-1.586,1880,1,1,0,1
-1.584,1853,1,1,0,1
-1.582,1853,1,1,0,1
-1.58,1879,1,1,0,1
-1.578,1924,1,1,0,1
-1.576,1963,1,1,0,1
-1.574,1979,1,1,0,1
-1.572,1958,1,1,0,1
-1.57,1901,1,1,0,1
-1.568,1844,1,1,0,1
-1.566,1818,1,1,0,1
-1.564,1833,1,1,0,1
-1.562,1878,1,1,0,1
-1.56,1929,1,1,0,1
-1.558,1951,1,1,0,1
-1.556,1935,1,1,0,1
-1.554,1879,1,1,0,1
-1.552,1794,1,1,0,1
-1.55,1691,1,1,0,1
-1.548,1590,1,1,0,1
-1.546,1517,1,1,0,1
-1.544,1498,1,1,0,1
-1.542,1545,1,1,0,1
-1.54,1649,1,1,0,1
-1.538,1801,1,1,0,1
-1.536,2009,1,1,0,1
-1.534,2291,1,1,0,1
-1.532,2653,1,1,0,1
-1.53,3095,1,1,0,1
-1.528,3589,1,1,0,1
-1.526,4010,1,1,0,1
-1.524,4058,1,1,0,1
-1.522,4061,1,1,0,1
-1.52,4061,1,1,0,1
-1.518,4062,1,1,0,1
-1.516,4061,1,1,0,1
-1.514,4061,1,1,0,1
-1.512,4061,1,1,0,1
-1.51,4061,1,1,0,1
-1.508,4061,1,1,0,1
-1.506,4061,1,1,0,1
-1.504,3979,1,1,0,1
-1.502,3646,1,1,0,1
-1.5,3139,1,1,0,1
-1.498,2527,1,1,0,1
-1.496,1887,1,1,0,1
-1.494,1268,1,1,0,1
-1.492,692,1,1,0,1
-1.49,166,1,1,0,1
-1.488,8,1,1,0,1
-1.486,0,1,1,0,1
-1.484,0,1,1,0,1
-1.482,0,1,1,0,1
-1.48,0,1,1,0,1
-1.478,0,1,1,0,1
-1.476,0,1,1,0,1
-1.474,0,1,1,0,1
-1.472,0,1,1,0,1
-1.47,0,1,1,0,1
-1.468,0,1,1,0,1
-1.466,0,1,1,0,1
-1.464,0,1,1,0,1
-1.462,0,1,1,0,1
-1.46,0,1,1,0,1
-1.458,34,1,1,0,1
-1.456,163,1,1,0,1
-1.454,354,1,1,0,1
-1.452,589,1,1,0,1
-1.45,857,1,1,0,1
-1.448,1141,1,1,0,1
-1.446,1421,1,1,0,1
-1.444,1684,1,1,0,1
-1.442,1910,1,1,0,1
-1.44,2094,1,1,0,1
-1.438,2237,1,1,0,1
-1.436,2351,1,1,0,1
-1.434,2455,1,1,0,1
-1.432,2556,1,1,0,1
-1.43,2643,1,1,0,1
-1.428,2701,1,1,0,1
-1.426,2729,1,1,0,1
-1.424,2740,1,1,0,1
-1.422,2743,1,1,0,1
-1.42,2745,1,1,0,1
-1.418,2762,1,1,0,1
-1.416,2799,1,1,0,1
-1.414,2858,1,1,0,1
-1.412,2918,1,1,0,1
-1.41,2954,1,1,0,1
-1.408,2947,1,1,0,1
-1.406,2898,1,1,0,1
-1.404,2820,1,1,0,1
-1.402,2741,1,1,0,1
-1.4,2693,1,1,0,1
-1.398,2675,1,1,0,1
-1.396,2678,1,1,0,1
-1.394,2695,1,1,0,1
-1.392,2717,1,1,0,1
-1.39,2714,1,1,0,1
-1.388,2666,1,1,0,1
-1.386,2583,1,1,0,1
-1.384,2490,1,1,0,1
-1.382,2413,1,1,0,1
