#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2ABB
#Date Time: 2024-08-13 19:42:37.619
#Sample rate: 500Hz
#Samples: 4096

Time (s),Data,DV,MISO,MOSI,SCK
-1.29,2717,1,1,0,1
-1.288,2701,1,1,0,1
-1.286,2374,1,1,0,1
-1.284,2055,1,1,0,1
-1.282,1915,1,1,0,1
-1.28,2003,1,1,0,1
-1.278,2331,1,1,0,1
-1.276,2697,1,1,0,1
-1.274,2950,1,1,0,1
-1.272,2930,1,1,0,1
-1.27,2579,1,1,0,1
-1.268,2142,1,1,0,1
-1.266,1882,1,1,0,1
-1.264,1849,1,1,0,1
-1.262,2085,1,1,0,1
-1.26,2447,1,1,0,1
-1.258,2748,1,1,0,1
-1.256,2843,1,1,0,1
-1.254,2598,1,1,0,1
-1.252,2166,1,1,0,1
-1.25,1859,1,1,0,1
-1.248,1761,1,1,0,1
-1.246,1916,1,1,0,1
-1.244,2271,1,1,0,1
-1.242,2610,1,1,0,1
-1.24,2799,1,1,0,1
-1.238,2677,1,1,0,1
-1.236,2279,1,1,0,1
-1.234,1917,1,1,0,1
-1.232,1759,1,1,0,1
-1.23,1839,1,1,0,1
-1.228,2166,1,1,0,1
-1.226,2538,1,1,0,1
-1.224,2803,1,1,0,1
-1.222,2798,1,1,0,1
-1.22,2465,1,1,0,1
-1.218,2053,1,1,0,1
-1.216,1813,1,1,0,1
-1.214,1791,1,1,0,1
-1.212,2031,1,1,0,1
-1.21,2402,1,1,0,1
-1.208,2711,1,1,0,1
-1.206,2814,1,1,0,1
-1.204,2578,1,1,0,1
-1.202,2143,1,1,0,1
-1.2,1833,1,1,0,1
-1.198,1739,1,1,0,1
-1.196,1903,1,1,0,1
-1.194,2267,1,1,0,1
-1.192,2617,1,1,0,1
-1.19,2811,1,1,0,1
-1.188,2686,1,1,0,1
-1.186,2283,1,1,0,1
-1.184,1916,1,1,0,1
-1.182,1758,1,1,0,1
-1.18,1842,1,1,0,1
-1.178,2173,1,1,0,1
-1.176,2553,1,1,0,1
-1.174,2831,1,1,0,1
-1.172,2838,1,1,0,1
-1.17,2515,1,1,0,1
-1.168,2111,1,1,0,1
-1.166,1877,1,1,0,1
-1.164,1859,1,1,0,1
-1.162,2099,1,1,0,1
-1.16,2462,1,1,0,1
-1.158,2769,1,1,0,1
-1.156,2867,1,1,0,1
-1.154,2630,1,1,0,1
-1.152,2205,1,1,0,1
-1.15,1905,1,1,0,1
-1.148,1819,1,1,0,1
-1.146,1986,1,1,0,1
-1.144,2348,1,1,0,1
-1.142,2697,1,1,0,1
-1.14,2894,1,1,0,1
-1.138,2779,1,1,0,1
-1.136,2393,1,1,0,1
-1.134,2044,1,1,0,1
-1.132,1895,1,1,0,1
-1.13,1979,1,1,0,1
-1.128,2302,1,1,0,1
-1.126,2669,1,1,0,1
-1.124,2927,1,1,0,1
-1.122,2919,1,1,0,1
-1.12,2586,1,1,0,1
-1.118,2179,1,1,0,1
-1.116,1947,1,1,0,1
-1.114,1938,1,1,0,1
