#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2ABB
#Date Time: 2024-08-27 21:14:12.434
#Sample rate: 500Hz
#Samples: 4096

Time (s),Data,DV,MISO,MOSI,SCK
-1.78,2047,1,1,0,1
-1.778,342,1,1,0,1
-1.776,0,1,1,0,1
-1.774,359,1,1,0,1
-1.772,2047,1,1,0,1
-1.77,2047,1,1,0,1
-1.768,0,1,1,0,1
-1.766,942,1,1,0,1
-1.764,2047,1,1,0,1
-1.762,2047,1,1,0,1
-1.76,0,1,1,0,1
-1.758,0,1,1,0,1
-1.756,2047,1,1,0,1
-1.754,2047,1,1,0,1
-1.752,0,1,1,0,1
-1.75,0,1,1,0,1
-1.748,2047,1,1,0,1
-1.746,2047,1,1,0,1
-1.744,0,1,1,0,1
-1.742,0,1,1,0,1
-1.74,1415,1,1,0,1
-1.738,2047,1,1,0,1
-1.736,716,1,1,0,1
-1.734,0,1,1,0,1
-1.732,2046,1,1,0,1
-1.73,2047,1,1,0,1
-1.728,402,1,1,0,1
-1.726,0,1,1,0,1
-1.724,328,1,1,0,1
-1.722,2047,1,1,0,1
-1.72,2047,1,1,0,1
-1.718,0,1,1,0,1
-1.716,876,1,1,0,1
-1.714,2047,1,1,0,1
-1.712,2047,1,1,0,1
-1.71,0,1,1,0,1
-1.708,0,1,1,0,1
-1.706,2047,1,1,0,1
-1.704,2047,1,1,0,1
-1.702,0,1,1,0,1
-1.7,0,1,1,0,1
-1.698,2047,1,1,0,1
-1.696,2047,1,1,0,1
-1.694,0,1,1,0,1
-1.692,0,1,1,0,1
-1.69,1398,1,1,0,1
-1.688,2047,1,1,0,1
-1.686,729,1,1,0,1
-1.684,0,1,1,0,1
-1.682,2031,1,1,0,1
-1.68,2047,1,1,0,1
-1.678,442,1,1,0,1
-1.676,0,1,1,0,1
-1.674,324,1,1,0,1
-1.672,2047,1,1,0,1
-1.67,2047,1,1,0,1
-1.668,0,1,1,0,1
-1.666,822,1,1,0,1
-1.664,2047,1,1,0,1
-1.662,2047,1,1,0,1
-1.66,0,1,1,0,1
-1.658,0,1,1,0,1
-1.656,2047,1,1,0,1
-1.654,2047,1,1,0,1
-1.652,0,1,1,0,1
-1.65,0,1,1,0,1
-1.648,2047,1,1,0,1
-1.646,2047,1,1,0,1
-1.644,0,1,1,0,1
-1.642,0,1,1,0,1
-1.64,1377,1,1,0,1
-1.638,2047,1,1,0,1
-1.636,750,1,1,0,1
-1.634,0,1,1,0,1
-1.632,1994,1,1,0,1
-1.63,2047,1,1,0,1
-1.628,495,1,1,0,1
-1.626,0,1,1,0,1
-1.624,297,1,1,0,1
-1.622,2047,1,1,0,1
-1.62,2047,1,1,0,1
-1.618,0,1,1,0,1
-1.616,782,1,1,0,1
-1.614,2047,1,1,0,1
-1.612,2047,1,1,0,1
-1.61,0,1,1,0,1
-1.608,0,1,1,0,1
-1.606,2047,1,1,0,1
-1.604,2047,1,1,0,1
-1.602,0,1,1,0,1
-1.6,0,1,1,0,1
-1.598,2047,1,1,0,1
-1.596,2047,1,1,0,1
-1.594,0,1,1,0,1
-1.592,0,1,1,0,1
-1.59,1361,1,1,0,1
-1.588,2047,1,1,0,1
-1.586,757,1,1,0,1
-1.584,0,1,1,0,1
-1.582,1971,1,1,0,1
-1.58,2047,1,1,0,1
-1.578,569,1,1,0,1
-1.576,0,1,1,0,1
-1.574,314,1,1,0,1
-1.572,2047,1,1,0,1
-1.57,2047,1,1,0,1
-1.568,0,1,1,0,1
-1.566,764,1,1,0,1
-1.564,2047,1,1,0,1
-1.562,2047,1,1,0,1
-1.56,0,1,1,0,1
-1.558,0,1,1,0,1
-1.556,2047,1,1,0,1
-1.554,2047,1,1,0,1
-1.552,0,1,1,0,1
-1.55,0,1,1,0,1
-1.548,2047,1,1,0,1
-1.546,2047,1,1,0,1
-1.544,0,1,1,0,1
-1.542,0,1,1,0,1
-1.54,1370,1,1,0,1
-1.538,2047,1,1,0,1
-1.536,800,1,1,0,1
-1.534,0,1,1,0,1
-1.532,1964,1,1,0,1
-1.53,2047,1,1,0,1
-1.528,633,1,1,0,1
-1.526,0,1,1,0,1
-1.524,291,1,1,0,1
-1.522,2047,1,1,0,1
-1.52,2047,1,1,0,1
-1.518,0,1,1,0,1
-1.516,736,1,1,0,1
-1.514,2047,1,1,0,1
-1.512,2047,1,1,0,1
-1.51,0,1,1,0,1
-1.508,0,1,1,0,1
-1.506,2047,1,1,0,1
-1.504,2047,1,1,0,1
-1.502,0,1,1,0,1
-1.5,0,1,1,0,1
-1.498,2047,1,1,0,1
-1.496,2047,1,1,0,1
-1.494,0,1,1,0,1
-1.492,0,1,1,0,1
-1.49,1331,1,1,0,1
-1.488,2047,1,1,0,1
-1.486,836,1,1,0,1
-1.484,0,1,1,0,1
-1.482,1897,1,1,0,1
-1.48,2047,1,1,0,1
-1.478,656,1,1,0,1
-1.476,0,1,1,0,1
-1.474,231,1,1,0,1
-1.472,2047,1,1,0,1
-1.47,2047,1,1,0,1
-1.468,0,1,1,0,1
-1.466,685,1,1,0,1
-1.464,2047,1,1,0,1
-1.462,2047,1,1,0,1
-1.46,0,1,1,0,1
-1.458,0,1,1,0,1
-1.456,2047,1,1,0,1
-1.454,2047,1,1,0,1
-1.452,0,1,1,0,1
-1.45,0,1,1,0,1
-1.448,2047,1,1,0,1
-1.446,2047,1,1,0,1
-1.444,0,1,1,0,1
-1.442,0,1,1,0,1
-1.44,1284,1,1,0,1
-1.438,2047,1,1,0,1
-1.436,974,1,1,0,1
-1.434,0,1,1,0,1
-1.432,1922,1,1,0,1
-1.43,2047,1,1,0,1
-1.428,724,1,1,0,1
-1.426,0,1,1,0,1
-1.424,225,1,1,0,1
-1.422,2047,1,1,0,1
-1.42,2047,1,1,0,1
-1.418,0,1,1,0,1
-1.416,711,1,1,0,1
-1.414,2047,1,1,0,1
-1.412,2047,1,1,0,1
-1.41,0,1,1,0,1
-1.408,0,1,1,0,1
-1.406,2047,1,1,0,1
-1.404,2047,1,1,0,1
-1.402,0,1,1,0,1
-1.4,0,1,1,0,1
-1.398,2047,1,1,0,1
-1.396,2047,1,1,0,1
-1.394,0,1,1,0,1
-1.392,0,1,1,0,1
-1.39,1519,1,1,0,1
-1.388,2047,1,1,0,1
-1.386,1369,1,1,0,1
-1.384,0,1,1,0,1
-1.382,2047,1,1,0,1
-1.38,2047,1,1,0,1
-1.378,1189,1,1,0,1
-1.376,0,1,1,0,1
-1.374,444,1,1,0,1
-1.372,2047,1,1,0,1
-1.37,2047,1,1,0,1
-1.368,0,1,1,0,1
-1.366,717,1,1,0,1
-1.364,2047,1,1,0,1
-1.362,2047,1,1,0,1
-1.36,0,1,1,0,1
-1.358,0,1,1,0,1
-1.356,1918,1,1,0,1
-1.354,2047,1,1,0,1
-1.352,0,1,1,0,1
-1.35,0,1,1,0,1
-1.348,2047,1,1,0,1
-1.346,2047,1,1,0,1
-1.344,0,1,1,0,1
-1.342,0,1,1,0,1
-1.34,945,1,1,0,1
-1.338,2047,1,1,0,1
-1.336,861,1,1,0,1
-1.334,0,1,1,0,1
-1.332,1657,1,1,0,1
-1.33,2047,1,1,0,1
-1.328,650,1,1,0,1
-1.326,0,1,1,0,1
-1.324,86,1,1,0,1
-1.322,2047,1,1,0,1
-1.32,2047,1,1,0,1
-1.318,0,1,1,0,1
-1.316,651,1,1,0,1
-1.314,2047,1,1,0,1
-1.312,2047,1,1,0,1
-1.31,0,1,1,0,1
-1.308,0,1,1,0,1
-1.306,2047,1,1,0,1
-1.304,2047,1,1,0,1
-1.302,0,1,1,0,1
-1.3,0,1,1,0,1
-1.298,2047,1,1,0,1
-1.296,2047,1,1,0,1
-1.294,0,1,1,0,1
-1.292,0,1,1,0,1
-1.29,1243,1,1,0,1
-1.288,2047,1,1,0,1
-1.286,1163,1,1,0,1
-1.284,0,1,1,0,1
-1.282,1893,1,1,0,1
-1.28,2047,1,1,0,1
-1.278,908,1,1,0,1
-1.276,0,1,1,0,1
-1.274,182,1,1,0,1
-1.272,2047,1,1,0,1
-1.27,2047,1,1,0,1
-1.268,0,1,1,0,1
-1.266,650,1,1,0,1
-1.264,2047,1,1,0,1
-1.262,2047,1,1,0,1
-1.26,0,1,1,0,1
-1.258,0,1,1,0,1
-1.256,2047,1,1,0,1
-1.254,2047,1,1,0,1
-1.252,0,1,1,0,1
-1.25,0,1,1,0,1
-1.248,2047,1,1,0,1
-1.246,2047,1,1,0,1
-1.244,0,1,1,0,1
-1.242,0,1,1,0,1
-1.24,1255,1,1,0,1
-1.238,2047,1,1,0,1
-1.236,1192,1,1,0,1
-1.234,0,1,1,0,1
-1.232,1845,1,1,0,1
-1.23,2047,1,1,0,1
-1.228,940,1,1,0,1
-1.226,0,1,1,0,1
-1.224,178,1,1,0,1
-1.222,2047,1,1,0,1
-1.22,2047,1,1,0,1
-1.218,0,1,1,0,1
-1.216,603,1,1,0,1
-1.214,2047,1,1,0,1
-1.212,2047,1,1,0,1
-1.21,0,1,1,0,1
-1.208,0,1,1,0,1
-1.206,2047,1,1,0,1
-1.204,2047,1,1,0,1
-1.202,0,1,1,0,1
-1.2,0,1,1,0,1
-1.198,2047,1,1,0,1
-1.196,2047,1,1,0,1
-1.194,0,1,1,0,1
-1.192,0,1,1,0,1
-1.19,1234,1,1,0,1
-1.188,2047,1,1,0,1
-1.186,1220,1,1,0,1
-1.184,0,1,1,0,1
-1.182,1830,1,1,0,1
-1.18,2047,1,1,0,1
-1.178,1014,1,1,0,1
-1.176,0,1,1,0,1
-1.174,162,1,1,0,1
-1.172,2047,1,1,0,1
-1.17,2047,1,1,0,1
-1.168,0,1,1,0,1
-1.166,567,1,1,0,1
-1.164,2047,1,1,0,1
-1.162,2047,1,1,0,1
-1.16,0,1,1,0,1
-1.158,0,1,1,0,1
-1.156,2047,1,1,0,1
-1.154,2047,1,1,0,1
-1.152,0,1,1,0,1
-1.15,0,1,1,0,1
-1.148,2047,1,1,0,1
-1.146,2047,1,1,0,1
-1.144,0,1,1,0,1
-1.142,0,1,1,0,1
-1.14,1229,1,1,0,1
-1.138,2047,1,1,0,1
-1.136,1249,1,1,0,1
-1.134,0,1,1,0,1
-1.132,1813,1,1,0,1
-1.13,2047,1,1,0,1
-1.128,1072,1,1,0,1
-1.126,0,1,1,0,1
-1.124,155,1,1,0,1
-1.122,2047,1,1,0,1
-1.12,2047,1,1,0,1
-1.118,0,1,1,0,1
-1.116,518,1,1,0,1
-1.114,2047,1,1,0,1
-1.112,2047,1,1,0,1
-1.11,0,1,1,0,1
-1.108,0,1,1,0,1
-1.106,2047,1,1,0,1
-1.104,2047,1,1,0,1
-1.102,0,1,1,0,1
-1.1,0,1,1,0,1
